SEDE_CODIGO,PERIODO_ID,PERIODO_ANIO,JORNADA_ID,JORNADA_CODIGO,JORNADA_NOMBRE,NIVELENSE_ID,NIVELENSE_CODIGO,NIVELENSE_NOMBRE,POBLACIONDES_ID,POBLACIONDES_CODIGO,POBLACIONDES_NOMBRE,JORNDES_CANTIDAD_HOMBRE,JORNDES_CANTIDAD_MUJER
152835004567,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",4,6
113001000313,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
105001007978,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",1,0
183001000818,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",94,80
105001000841,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,12
205847001497,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",5,3
227372000532,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",12,6
227372000532,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",45,45
227372000532,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",21,14
123580001542,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",5,6
123580001542,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",44,28
205490002279,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,2
217867000134,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,2
241551002567,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
217867000266,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,2
123807000530,10,2023,3,3,Tarde,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,0
123807000530,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",8,7
227502080088,10,2023,5,5,Fin de Semana,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",18,35
168307000286,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,16
154001007499,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",9,9
154001007499,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",8,4
117662000137,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",57,54
117662000137,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",39,49
205649001040,10,2023,6,6,Única (Oficiales),1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,2
205649001040,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",7,2
141801000111,10,2023,4,4,Nocturna,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",0,2
217867000070,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
217444000146,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,3
220517000035,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",7,3
220517000035,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",0,3
220517000035,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,2
241530000289,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",6,5
223182000531,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,1
223182000531,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",1,1
105172800005,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",37,45
170708000275,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,0
170708000275,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,1
170708000275,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",2,1
170708000275,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,0
176001030117,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",20,27
252001003096,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",2,3
252001003096,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",2,3
150001800321,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",0,1
150001800321,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",106,94
150001800321,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",34,42
166001006067,10,2023,4,4,Nocturna,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",2,1
115518000171,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,3
154250001948,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",23,26
215466000163,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
111001800066,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",13,6
270742000467,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,1
276364002543,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",13,9
170001038314,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",27,21
170001038314,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",101,80
170001038314,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",24,27
223580000222,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",21,22
205120002041,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",15,6
205120002041,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",12,16
205172000844,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",6,4
227205000351,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",4,3
186865004059,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",44,46
241791000804,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
166400000170,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
163001001961,10,2023,3,3,Tarde,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,1
163001001961,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",11,5
205031001367,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,0
227245000736,10,2023,5,5,Fin de Semana,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",3,7
152001002044,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",12,10
386749000495,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",53,37
386749000495,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",48,60
386749000495,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",30,58
305001003513,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",1,0
305001003513,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,0
276001042756,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",0,2
220750000274,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",60,59
119001001393,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,0
227615000005,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,2
227615000005,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",19,16
227615000005,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",35,42
115757000395,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",2,2
108758000023,10,2023,3,3,Tarde,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",0,1
108758000023,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,5
108758000023,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",0,9
111001013196,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",20,13
117001002087,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,7
205490001884,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,2
111001107077,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",13,18
111001107077,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",10,10
366001006759,10,2023,1,1,Completa/Única (No oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,0
154001010449,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",22,13
154001010449,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",11,7
286320000883,10,2023,5,5,Fin de Semana,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",1,0
105120000531,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",35,42
154001000907,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",5,6
219450000321,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
141001004576,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",10,10
276364000192,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
266687000579,10,2023,6,6,Única (Oficiales),1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,0
266687000579,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,4
105400800002,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",40,55
105400800002,10,2023,3,3,Tarde,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",80,93
250313000181,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",16,14
123580000732,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",36,28
205148000787,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",9,6
173001002467,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",5,4
111001015261,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",6,2
168001003591,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",57,49
168001003591,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",23,18
166001006008,10,2023,5,5,Fin de Semana,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",3,2
111001020249,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",5,3
323182001477,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
323182001477,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",1,1
323182001477,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,0
205313000185,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,1
205313000185,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,6
181001000041,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",23,30
181001000041,10,2023,3,3,Tarde,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",8,5
173870000512,10,2023,5,5,Fin de Semana,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",4,4
205313000118,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,2
205313000118,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",7,5
205313000118,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",5,4
176126000058,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",43,43
176126000058,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",18,20
252540000297,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",5,7
125430000851,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",24,18
152435000015,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,1
152435000015,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",10,3
170235000272,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,2
170235000272,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",17,32
270001000125,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",12,13
270001000125,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",11,5
285010000518,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,3
270001000125,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",0,3
227430000238,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
108001074534,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",15,9
219701001160,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",4,2
241668001022,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
205031010510,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
250287000410,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,3
111001018091,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,0
270215000823,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,2
270215000823,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",1,0
270215000823,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",0,1
199001002504,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",10,7
199001002504,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",2,2
166400000013,10,2023,4,4,Nocturna,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",20,25
115212000011,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
250251000359,10,2023,2,2,Mañana,2,02,Básica primaria,2,02,Desmovilizado del conflicto armado,1,9
268406000128,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,1
281065001992,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
205400000043,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",9,8
205400000043,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",3,1
205400000043,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",3,1
213836000335,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",4,2
150006000306,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",0,1
150006000306,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",21,15
166170000108,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",6,6
166170000108,10,2023,3,3,Tarde,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",5,9
220443002812,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,3
250001000515,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,1
250001000515,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,4
105887000146,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",13,4
113836000403,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,3
113836000403,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,1
308433000344,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,1
308433000344,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",4,3
276233000251,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
111279000079,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",4,3
111279000079,10,2023,2,2,Mañana,2,02,Básica primaria,2,02,Desmovilizado del conflicto armado,1,0
150006000403,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",28,29
111279000079,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",4,4
111279000079,10,2023,3,3,Tarde,2,02,Básica primaria,2,02,Desmovilizado del conflicto armado,2,3
115176000033,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",4,5
115176000033,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",8,3
115176000033,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",2,1
250001000507,10,2023,3,3,Tarde,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",0,1
250001000507,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",24,18
120001800073,10,2023,6,6,Única (Oficiales),1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,0
120001800073,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",98,96
120001800073,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",79,88
120001800073,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",28,45
217653000684,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",7,3
217653000684,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",10,6
117050000278,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
281300000117,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
176616000170,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",14,16
183001000818,10,2023,5,5,Fin de Semana,5,05,CLEI (Ciclos lectivos integrados - decreto 3011 de 1997),1,01,"Desplazado, víctima del conflicto armado",44,66
241551000335,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,1
241298001281,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,4
254206000611,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",2,2
254206000611,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",10,11
166001007128,10,2023,6,6,Única (Oficiales),1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,0
166001007128,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",98,103
166001007128,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",90,82
166001007128,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",17,41
273043000086,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,0
117867000172,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",7,8
117867000172,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,2,02,Desmovilizado del conflicto armado,1,0
295001003721,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",9,6
295001003721,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",10,6
295001003721,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",5,3
125120000010,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",9,10
125120000010,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",10,16
166045000023,10,2023,6,6,Única (Oficiales),3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",25,25
166045000023,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",11,10
276622000208,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
276275000154,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,2
105001000809,10,2023,3,3,Tarde,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",0,4
105001000809,10,2023,3,3,Tarde,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",0,1
241660000132,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,2
205756000668,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",3,1
205756000668,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",11,15
205756000668,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",20,30
205756000668,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",16,28
220001791745,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,9
105001008249,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",4,3
166001006067,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,0
166001006067,10,2023,2,2,Mañana,2,02,Básica primaria,2,02,Desmovilizado del conflicto armado,0,1
118150001758,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",132,163
118150001758,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",37,51
241770000626,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",8,11
227450000013,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",9,7
227450000013,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",67,10
227450000013,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",69,75
227450000013,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",20,13
268307000213,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",3,2
268307000213,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",1,2
217272000351,10,2023,6,6,Única (Oficiales),2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
168385001051,10,2023,6,6,Única (Oficiales),4,04,Media,1,01,"Desplazado, víctima del conflicto armado",15,17
241668000298,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,3
205051000171,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",3,4
213667001050,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",9,6
213667001050,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",7,5
276233000189,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",1,6
113442000076,10,2023,3,3,Tarde,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",0,1
276233001088,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,0
276622000267,10,2023,2,2,Mañana,1,01,Preescolar,1,01,"Desplazado, víctima del conflicto armado",1,0
276622000267,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",2,1
252256000180,10,2023,2,2,Mañana,3,03,Básica secundaria,1,01,"Desplazado, víctima del conflicto armado",45,62
252256000180,10,2023,2,2,Mañana,4,04,Media,1,01,"Desplazado, víctima del conflicto armado",13,20
220011001181,10,2023,2,2,Mañana,2,02,Básica primaria,1,01,"Desplazado, víctima del conflicto armado",4,3
